trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
1_9_14_merged_102030491,22:36:00,22:36:00,TSS5B,23,,,,56.99
1_9_14_merged_102030491,22:37:00,22:37:00,ORM10B,24,,,,58.31
1_9_14_merged_102030491,22:45:00,22:45:00,ORM4B,25,,,,63.86
1_9_14_merged_102030491,22:49:00,22:49:00,ORM11B,26,,,,66.04
1_2_22_merged_102030470,19:25:00,19:25:00,ORM11D,1,,,,
1_2_22_merged_102030470,19:31:00,19:31:00,ORM4D,2,,,,2.18
1_2_22_merged_102030470,19:37:00,19:37:00,ORM10D,3,,,,7.73
1_2_22_merged_102030470,19:38:00,19:38:00,TSS5D,4,,,,9.05
1_2_22_merged_102030470,19:48:00,19:48:00,HOW3D,5,,,,17.36
1_2_22_merged_102030470,19:53:00,19:53:00,TSS17D,6,,,,22.07
1_2_22_merged_102030470,19:57:00,19:57:00,SPC8D,7,,,,24.48
1_2_22_merged_102030470,19:59:00,19:59:00,SMN19D,8,,,,27.17
1_2_22_merged_102030470,20:02:00,20:02:00,SMN22D,9,,,,29.0
1_2_22_merged_102030470,20:06:00,20:06:00,MER1A,10,,,,33.96
1_2_22_merged_102030470,20:10:00,20:10:00,MER2A,11,,,,34.96
1_2_22_merged_102030470,20:15:00,20:15:00,MER6A,12,,,,36.28
1_2_22_merged_102030470,20:17:00,20:17:00,MER7C,13,,,,39.76
1_2_22_merged_102030470,20:24:00,20:24:00,CHT3A,14,,1,,43.63
1_2_22_merged_102030470,20:29:00,20:29:00,KAH1A,15,,1,,47.48
1_2_22_merged_102030470,20:35:00,20:35:00,LSL10D,16,,1,,52.5
1_2_22_merged_102030470,20:35:30,20:35:30,LSL11A,17,,1,,52.87
1_2_22_merged_102030470,20:36:00,20:36:00,LSL12D,18,,1,,53.35
1_2_22_merged_102030470,20:36:30,20:36:30,LSL2D,19,,1,,53.71
1_2_22_merged_102030470,20:37:00,20:37:00,LSL3D,20,,1,,54.14
1_2_22_merged_102030470,20:39:00,20:39:00,LSL13D,21,,1,,54.71
1_2_22_merged_102030470,20:41:00,20:41:00,LSL4D,22,,1,,55.13
1_2_22_merged_102030470,20:44:00,20:44:00,LSL5D,23,,1,,55.94
1_2_22_merged_102030470,20:45:00,20:45:00,LSL14D,24,,1,,56.2
1_2_22_merged_102030470,20:47:00,20:47:00,MTL1B,25,,,,56.9
1_9_15_merged_102030490,21:45:00,21:45:00,MTL46A,1,,,,
1_9_15_merged_102030490,22:00:00,22:00:00,MTL1B,2,,,,9.18
1_9_15_merged_102030490,22:02:00,22:02:00,LSL14B,3,,,1,9.87
1_9_15_merged_102030490,22:03:00,22:03:00,LSL5B,4,,,1,10.14
1_9_15_merged_102030490,22:06:00,22:06:00,LSL4B,5,,,1,10.95
1_9_15_merged_102030490,22:08:00,22:08:00,LSL13B,6,,,1,11.37
1_9_15_merged_102030490,22:10:00,22:10:00,LSL3B,7,,,1,11.94
1_9_15_merged_102030490,22:11:00,22:11:00,LSL2B,8,,,1,12.37
1_9_15_merged_102030490,22:11:30,22:11:30,LSL12B,9,,,1,12.73
1_9_15_merged_102030490,22:12:00,22:12:00,LSL11B,10,,,1,13.21
1_9_15_merged_102030490,22:12:30,22:12:30,LSL10C,11,,,1,13.58
1_9_15_merged_102030490,22:15:00,22:15:00,KAH1B,12,,,,18.56
1_9_15_merged_102030490,22:22:00,22:22:00,CHT3C,13,,,,22.41
1_9_15_merged_102030490,22:29:00,22:29:00,MER7C,14,,,,26.27
1_9_15_merged_102030490,22:31:00,22:31:00,MER6C,15,,,,29.76
1_9_15_merged_102030490,22:35:00,22:35:00,MER2C,16,,,,31.08
1_9_15_merged_102030490,22:39:00,22:39:00,MER1C,17,,,,32.07
1_9_15_merged_102030490,22:42:00,22:42:00,SMN22B,18,,,,37.04
1_9_15_merged_102030490,22:43:00,22:43:00,SMN19B,19,,,,38.86
1_9_15_merged_102030490,22:47:00,22:47:00,SPC8B,20,,,,41.56
1_9_15_merged_102030490,22:52:00,22:52:00,TSS17B,21,,,,43.97
1_9_15_merged_102030490,22:57:00,22:57:00,HOW3B,22,,,,48.68
1_9_15_merged_102030490,23:06:00,23:06:00,TSS5B,23,,,,56.99
1_9_15_merged_102030490,23:07:00,23:07:00,ORM10B,24,,,,58.31
1_9_15_merged_102030490,23:15:00,23:15:00,ORM4B,25,,,,63.86
1_9_15_merged_102030490,23:19:00,23:19:00,ORM11B,26,,,,66.04
1_9_13_merged_102030451,18:30:00,18:30:00,MTL46A,1,,,,
1_9_13_merged_102030451,18:45:00,18:45:00,MTL1B,2,,,,9.18
1_9_13_merged_102030451,18:47:00,18:47:00,LSL14B,3,,,1,9.87
1_9_13_merged_102030451,18:48:00,18:48:00,LSL5B,4,,,1,10.14
1_9_13_merged_102030451,18:51:00,18:51:00,LSL4B,5,,,1,10.95
1_9_13_merged_102030451,18:53:00,18:53:00,LSL13B,6,,,1,11.37
1_9_13_merged_102030451,18:55:00,18:55:00,LSL3B,7,,,1,11.94
1_9_13_merged_102030451,18:56:00,18:56:00,LSL2B,8,,,1,12.37
1_9_13_merged_102030451,18:56:30,18:56:30,LSL12B,9,,,1,12.73
1_9_13_merged_102030451,18:57:00,18:57:00,LSL11B,10,,,1,13.21
1_9_13_merged_102030451,18:57:30,18:57:30,LSL10C,11,,,1,13.58
1_9_13_merged_102030451,19:00:00,19:00:00,KAH1B,12,,,,18.56
1_9_13_merged_102030451,19:07:00,19:07:00,CHT3C,13,,,,22.41
1_9_13_merged_102030451,19:14:00,19:14:00,MER7C,14,,,,26.27
1_9_13_merged_102030451,19:16:00,19:16:00,MER6C,15,,,,29.76
1_9_13_merged_102030451,19:20:00,19:20:00,MER2C,16,,,,31.08
1_9_13_merged_102030451,19:24:00,19:24:00,MER1C,17,,,,32.07
1_9_13_merged_102030451,19:27:00,19:27:00,SMN22B,18,,,,37.04
1_9_13_merged_102030451,19:28:00,19:28:00,SMN19B,19,,,,38.86
1_9_13_merged_102030451,19:32:00,19:32:00,SPC8B,20,,,,41.56
1_9_13_merged_102030451,19:37:00,19:37:00,TSS17B,21,,,,43.97
1_9_13_merged_102030451,19:42:00,19:42:00,HOW3B,22,,,,48.68
1_9_13_merged_102030451,19:51:00,19:51:00,TSS5B,23,,,,56.99
1_9_13_merged_102030451,19:52:00,19:52:00,ORM10B,24,,,,58.31
1_9_13_merged_102030451,20:00:00,20:00:00,ORM4B,25,,,,63.86
1_9_13_merged_102030451,20:04:00,20:04:00,ORM11B,26,,,,66.04
1_2_5_merged_102030428,06:07:00,06:07:00,ORM11D,1,,,,
1_2_5_merged_102030428,06:13:00,06:13:00,ORM4D,2,,,,2.18
1_2_5_merged_102030428,06:19:00,06:19:00,ORM10D,3,,,,7.73
1_2_5_merged_102030428,06:20:00,06:20:00,TSS5D,4,,,,9.05
1_2_5_merged_102030428,06:30:00,06:30:00,HOW3D,5,,,,17.36
1_2_5_merged_102030428,06:35:00,06:35:00,TSS17D,6,,,,22.07
1_2_5_merged_102030428,06:39:00,06:39:00,SPC8D,7,,,,24.48
1_2_5_merged_102030428,06:41:00,06:41:00,SMN19D,8,,,,27.17
1_2_5_merged_102030428,06:44:00,06:44:00,SMN22D,9,,,,29.0
1_2_5_merged_102030428,06:48:00,06:48:00,MER1A,10,,,,33.96
1_2_5_merged_102030428,06:52:00,06:52:00,MER2A,11,,,,34.96
1_2_5_merged_102030428,06:57:00,06:57:00,MER6A,12,,,,36.28
1_2_5_merged_102030428,06:59:00,06:59:00,MER7C,13,,,,39.76
1_2_5_merged_102030428,07:06:00,07:06:00,CHT3A,14,,1,,43.63
1_2_5_merged_102030428,07:11:00,07:11:00,KAH1A,15,,1,,47.48
1_2_5_merged_102030428,07:17:00,07:17:00,LSL10D,16,,1,,52.5
1_2_5_merged_102030428,07:17:30,07:17:30,LSL11A,17,,1,,52.87
1_2_5_merged_102030428,07:18:00,07:18:00,LSL12D,18,,1,,53.35
1_2_5_merged_102030428,07:18:30,07:18:30,LSL2D,19,,1,,53.71
1_2_5_merged_102030428,07:19:00,07:19:00,LSL3D,20,,1,,54.14
1_2_5_merged_102030428,07:21:00,07:21:00,LSL13D,21,,1,,54.71
1_2_5_merged_102030428,07:23:00,07:23:00,LSL4D,22,,1,,55.13
1_2_5_merged_102030428,07:26:00,07:26:00,LSL5D,23,,1,,55.94
1_2_5_merged_102030428,07:27:00,07:27:00,LSL14D,24,,1,,56.2
1_2_5_merged_102030428,07:29:00,07:29:00,MTL1B,25,,,,56.9
1_11_1_merged_102030500,15:40:00,15:40:00,LSL46D,1,,,,
1_11_1_merged_102030500,15:55:00,15:55:00,MTL1B,2,,,,2.6
1_11_1_merged_102030500,15:57:00,15:57:00,LSL14B,3,,,1,3.29
1_11_1_merged_102030500,15:58:00,15:58:00,LSL5B,4,,,1,3.56
1_11_1_merged_102030500,16:01:00,16:01:00,LSL4B,5,,,1,4.37
1_11_1_merged_102030500,16:03:00,16:03:00,LSL13B,6,,,1,4.78
1_11_1_merged_102030500,16:05:00,16:05:00,LSL3B,7,,,1,5.36
1_11_1_merged_102030500,16:06:00,16:06:00,LSL2B,8,,,1,5.79
1_11_1_merged_102030500,16:06:30,16:06:30,LSL12B,9,,,1,6.15
1_11_1_merged_102030500,16:07:00,16:07:00,LSL11B,10,,,1,6.63
1_11_1_merged_102030500,16:07:30,16:07:30,LSL10C,11,,,1,7.0
1_11_1_merged_102030500,16:10:00,16:10:00,KAH1B,12,,,,11.98
1_11_1_merged_102030500,16:17:00,16:17:00,CHT3C,13,,,,15.82
1_11_1_merged_102030500,16:24:00,16:24:00,MER7C,14,,,,19.69
1_11_1_merged_102030500,16:26:00,16:26:00,MER6C,15,,,,23.18
1_11_1_merged_102030500,16:30:00,16:30:00,MER2C,16,,,,24.5
1_11_1_merged_102030500,16:34:00,16:34:00,MER1C,17,,,,25.49
1_11_1_merged_102030500,16:37:00,16:37:00,SMN22B,18,,,,30.46
1_11_1_merged_102030500,16:38:00,16:38:00,SMN19B,19,,,,32.28
1_11_1_merged_102030500,16:42:00,16:42:00,SPC8B,20,,,,34.98
1_5_6_merged_102030431,16:27:00,16:27:00,MTL46A,1,,,,
1_5_6_merged_102030431,16:55:00,16:55:00,KAH1B,2,,,,15.95
1_5_6_merged_102030431,17:02:00,17:02:00,CHT3C,3,,,,19.8
1_5_6_merged_102030431,17:09:00,17:09:00,MER7C,4,,,,23.67
1_5_6_merged_102030431,17:11:00,17:11:00,MER6C,5,,,,27.15
1_5_6_merged_102030431,17:15:00,17:15:00,MER2C,6,,,,28.47
1_5_6_merged_102030431,17:19:00,17:19:00,MER1C,7,,,,29.47
1_5_6_merged_102030431,17:22:00,17:22:00,SMN22B,8,,,,34.43
1_5_6_merged_102030431,17:23:00,17:23:00,SMN19B,9,,,,36.26
1_5_6_merged_102030431,17:27:00,17:27:00,SPC8B,10,,,,38.95
1_5_9_merged_102030432,17:00:00,17:00:00,MTL46A,1,,,,
1_5_9_merged_102030432,17:28:00,17:28:00,KAH1B,2,,,,15.95
1_5_9_merged_102030432,17:35:00,17:35:00,CHT3C,3,,,,19.8
1_5_9_merged_102030432,17:42:00,17:42:00,MER7C,4,,,,23.67
1_5_9_merged_102030432,17:44:00,17:44:00,MER6C,5,,,,27.15
1_5_9_merged_102030432,17:48:00,17:48:00,MER2C,6,,,,28.47
1_5_9_merged_102030432,17:52:00,17:52:00,MER1C,7,,,,29.47
1_5_9_merged_102030432,17:55:00,17:55:00,SMN22B,8,,,,34.43
1_5_9_merged_102030432,17:56:00,17:56:00,SMN19B,9,,,,36.26
1_5_9_merged_102030432,18:00:00,18:00:00,SPC8B,10,,,,38.95
1_2_10_merged_102030441,06:40:00,06:40:00,ORM11D,1,,,,
1_2_10_merged_102030441,06:46:00,06:46:00,ORM4D,2,,,,2.18
1_2_10_merged_102030441,06:52:00,06:52:00,ORM10D,3,,,,7.73
1_2_10_merged_102030441,06:53:00,06:53:00,TSS5D,4,,,,9.05
1_2_10_merged_102030441,07:03:00,07:03:00,HOW3D,5,,,,17.36
1_2_10_merged_102030441,07:08:00,07:08:00,TSS17D,6,,,,22.07
1_2_10_merged_102030441,07:12:00,07:12:00,SPC8D,7,,,,24.48
1_2_10_merged_102030441,07:14:00,07:14:00,SMN19D,8,,,,27.17
1_2_10_merged_102030441,07:17:00,07:17:00,SMN22D,9,,,,29.0
1_2_10_merged_102030441,07:21:00,07:21:00,MER1A,10,,,,33.96
1_2_10_merged_102030441,07:25:00,07:25:00,MER2A,11,,,,34.96
1_2_10_merged_102030441,07:30:00,07:30:00,MER6A,12,,,,36.28
1_2_10_merged_102030441,07:32:00,07:32:00,MER7C,13,,,,39.76
1_2_10_merged_102030441,07:39:00,07:39:00,CHT3A,14,,1,,43.63
1_2_10_merged_102030441,07:44:00,07:44:00,KAH1A,15,,1,,47.48
1_2_10_merged_102030441,07:50:00,07:50:00,LSL10D,16,,1,,52.5
1_2_10_merged_102030441,07:50:30,07:50:30,LSL11A,17,,1,,52.87
1_2_10_merged_102030441,07:51:00,07:51:00,LSL12D,18,,1,,53.35
1_2_10_merged_102030441,07:51:30,07:51:30,LSL2D,19,,1,,53.71
1_2_10_merged_102030441,07:52:00,07:52:00,LSL3D,20,,1,,54.14
1_2_10_merged_102030441,07:54:00,07:54:00,LSL13D,21,,1,,54.71
1_2_10_merged_102030441,07:56:00,07:56:00,LSL4D,22,,1,,55.13
1_2_10_merged_102030441,07:59:00,07:59:00,LSL5D,23,,1,,55.94
1_2_10_merged_102030441,08:00:00,08:00:00,LSL14D,24,,1,,56.2
1_2_10_merged_102030441,08:02:00,08:02:00,MTL1B,25,,,,56.9
1_4_9_merged_102030429,07:12:00,07:12:00,SPC8D,1,,,,
1_4_9_merged_102030429,07:14:00,07:14:00,SMN19D,2,,,,2.69
1_4_9_merged_102030429,07:17:00,07:17:00,SMN22D,3,,,,4.52
1_4_9_merged_102030429,07:21:00,07:21:00,MER1A,4,,,,9.48
1_4_9_merged_102030429,07:25:00,07:25:00,MER2A,5,,,,10.48
1_4_9_merged_102030429,07:30:00,07:30:00,MER6A,6,,,,11.8
1_4_9_merged_102030429,07:32:00,07:32:00,MER7C,7,,,,15.28
1_4_9_merged_102030429,07:39:00,07:39:00,CHT3A,8,,1,,19.15
1_4_9_merged_102030429,07:44:00,07:44:00,KAH1A,9,,1,,23.0
1_4_9_merged_102030429,08:12:00,08:12:00,MTL46A,10,,,,39.01
1_1_16_merged_102030464,17:30:00,17:30:00,MTL1B,1,,,,
1_1_16_merged_102030464,17:32:00,17:32:00,LSL14B,2,,,1,0.69
1_1_16_merged_102030464,17:33:00,17:33:00,LSL5B,3,,,1,0.96
1_1_16_merged_102030464,17:36:00,17:36:00,LSL4B,4,,,1,1.77
1_1_16_merged_102030464,17:38:00,17:38:00,LSL13B,5,,,1,2.19
1_1_16_merged_102030464,17:40:00,17:40:00,LSL3B,6,,,1,2.76
1_1_16_merged_102030464,17:41:00,17:41:00,LSL2B,7,,,1,3.19
1_1_16_merged_102030464,17:41:30,17:41:30,LSL12B,8,,,1,3.55
1_1_16_merged_102030464,17:42:00,17:42:00,LSL11B,9,,,1,4.03
1_1_16_merged_102030464,17:42:30,17:42:30,LSL10C,10,,,1,4.4
1_1_16_merged_102030464,17:45:00,17:45:00,KAH1B,11,,,,9.38
1_1_16_merged_102030464,17:52:00,17:52:00,CHT3C,12,,,,13.23
1_1_16_merged_102030464,17:59:00,17:59:00,MER7C,13,,,,17.1
1_1_16_merged_102030464,18:01:00,18:01:00,MER6C,14,,,,20.58
1_1_16_merged_102030464,18:05:00,18:05:00,MER2C,15,,,,21.9
1_1_16_merged_102030464,18:09:00,18:09:00,MER1C,16,,,,22.9
1_1_16_merged_102030464,18:12:00,18:12:00,SMN22B,17,,,,27.86
1_1_16_merged_102030464,18:13:00,18:13:00,SMN19B,18,,,,29.69
1_1_16_merged_102030464,18:17:00,18:17:00,SPC8B,19,,,,32.38
1_1_16_merged_102030464,18:22:00,18:22:00,TSS17B,20,,,,34.79
1_1_16_merged_102030464,18:27:00,18:27:00,HOW3B,21,,,,39.5
1_1_16_merged_102030464,18:36:00,18:36:00,TSS5B,22,,,,47.81
1_1_16_merged_102030464,18:37:00,18:37:00,ORM10B,23,,,,49.13
1_1_16_merged_102030464,18:45:00,18:45:00,ORM4B,24,,,,54.68
1_1_16_merged_102030464,18:49:00,18:49:00,ORM11B,25,,,,56.86
1_8_12_merged_102030423,08:45:00,08:45:00,SPC8D,1,,,,
1_8_12_merged_102030423,08:47:00,08:47:00,SMN19D,2,,,,2.69
1_8_12_merged_102030423,08:50:00,08:50:00,SMN22D,3,,,,4.52
1_8_12_merged_102030423,08:54:00,08:54:00,MER1A,4,,,,9.48
1_8_12_merged_102030423,08:58:00,08:58:00,MER2A,5,,,,10.48
1_8_12_merged_102030423,09:03:00,09:03:00,MER6A,6,,,,11.8
1_8_12_merged_102030423,09:05:00,09:05:00,MER7C,7,,,,15.28
1_8_12_merged_102030423,09:12:00,09:12:00,CHT3A,8,,1,,19.15
1_8_12_merged_102030423,09:19:00,09:19:00,KAH1A,9,,1,,23.0
1_8_12_merged_102030423,09:23:00,09:23:00,LSL10D,10,,1,,28.02
1_8_12_merged_102030423,09:23:30,09:23:30,LSL11A,11,,1,,28.38
1_8_12_merged_102030423,09:24:00,09:24:00,LSL12D,12,,1,,28.87
1_8_12_merged_102030423,09:24:30,09:24:30,LSL2D,13,,1,,29.23
1_8_12_merged_102030423,09:25:00,09:25:00,LSL3D,14,,1,,29.66
1_8_12_merged_102030423,09:27:00,09:27:00,LSL13D,15,,1,,30.23
1_8_12_merged_102030423,09:29:00,09:29:00,LSL4D,16,,1,,30.64
1_8_12_merged_102030423,09:32:00,09:32:00,LSL5D,17,,1,,31.46
1_8_12_merged_102030423,09:33:00,09:33:00,LSL14D,18,,1,,31.72
1_8_12_merged_102030423,09:35:00,09:35:00,MTL1B,19,,1,,32.42
1_8_12_merged_102030423,09:42:00,09:42:00,LSL46B,20,,,,35.01
1_12_3_merged_102030452,05:30:00,05:30:00,ORM11D,1,,,,
1_12_3_merged_102030452,05:36:00,05:36:00,ORM4D,2,,,,2.18
1_12_3_merged_102030452,05:42:00,05:42:00,ORM10D,3,,,,7.73
1_12_3_merged_102030452,05:43:00,05:43:00,TSS5D,4,,,,9.05
1_12_3_merged_102030452,05:53:00,05:53:00,HOW3D,5,,,,17.36
1_12_3_merged_102030452,05:58:00,05:58:00,TSS17D,6,,,,22.07
1_12_3_merged_102030452,06:02:00,06:02:00,SPC8D,7,,,,24.48
1_12_3_merged_102030452,06:04:00,06:04:00,SMN19D,8,,,,27.17
1_12_3_merged_102030452,06:07:00,06:07:00,SMN22D,9,,,,29.0
1_12_3_merged_102030452,06:11:00,06:11:00,MER1A,10,,,,33.96
1_12_3_merged_102030452,06:15:00,06:15:00,MER2A,11,,,,34.96
1_12_3_merged_102030452,06:20:00,06:20:00,MER6A,12,,,,36.28
1_12_3_merged_102030452,06:22:00,06:22:00,MER7C,13,,,,39.76
1_12_3_merged_102030452,06:29:00,06:29:00,CHT3A,14,,1,,43.63
1_12_3_merged_102030452,06:34:00,06:34:00,KAH1A,15,,1,,47.48
1_12_3_merged_102030452,07:02:00,07:02:00,MTL46A,16,,,,63.48
1_4_4_merged_102030481,06:22:00,06:22:00,SPC8D,1,,,,
1_4_4_merged_102030481,06:24:00,06:24:00,SMN19D,2,,,,2.69
1_4_4_merged_102030481,06:27:00,06:27:00,SMN22D,3,,,,4.52
1_4_4_merged_102030481,06:31:00,06:31:00,MER1A,4,,,,9.48
1_4_4_merged_102030481,06:35:00,06:35:00,MER2A,5,,,,10.48
1_4_4_merged_102030481,06:40:00,06:40:00,MER6A,6,,,,11.8
1_4_4_merged_102030481,06:42:00,06:42:00,MER7C,7,,,,15.28
1_4_4_merged_102030481,06:49:00,06:49:00,CHT3A,8,,1,,19.15
1_4_4_merged_102030481,06:54:00,06:54:00,KAH1A,9,,1,,23.0
1_4_4_merged_102030481,07:22:00,07:22:00,MTL46A,10,,,,39.01
1_10_14_merged_102030453,11:15:00,11:15:00,ORM11D,1,,,,
1_10_14_merged_102030453,11:21:00,11:21:00,ORM4D,2,,,,2.18
1_10_14_merged_102030453,11:27:00,11:27:00,ORM10D,3,,,,7.73
1_10_14_merged_102030453,11:28:00,11:28:00,TSS5D,4,,,,9.05
1_10_14_merged_102030453,11:38:00,11:38:00,HOW3D,5,,,,17.36
1_10_14_merged_102030453,11:43:00,11:43:00,TSS17D,6,,,,22.07
1_10_14_merged_102030453,11:47:00,11:47:00,SPC8D,7,,,,24.48
1_10_14_merged_102030453,11:49:00,11:49:00,SMN19D,8,,,,27.17
1_10_14_merged_102030453,11:52:00,11:52:00,SMN22D,9,,,,29.0
1_10_14_merged_102030453,11:56:00,11:56:00,MER1A,10,,,,33.96
1_10_14_merged_102030453,12:00:00,12:00:00,MER2A,11,,,,34.96
1_10_14_merged_102030453,12:05:00,12:05:00,MER6A,12,,,,36.28
1_10_14_merged_102030453,12:07:00,12:07:00,MER7C,13,,,,39.76
1_10_14_merged_102030453,12:14:00,12:14:00,CHT3A,14,,1,,43.63
1_10_14_merged_102030453,12:19:00,12:19:00,KAH1A,15,,1,,47.48
1_10_14_merged_102030453,12:25:00,12:25:00,LSL10D,16,,1,,52.5
1_10_14_merged_102030453,12:25:30,12:25:30,LSL11A,17,,1,,52.87
1_10_14_merged_102030453,12:26:00,12:26:00,LSL12D,18,,1,,53.35
1_10_14_merged_102030453,12:26:30,12:26:30,LSL2D,19,,1,,53.71
1_10_14_merged_102030453,12:27:00,12:27:00,LSL3D,20,,1,,54.14
1_10_14_merged_102030453,12:29:00,12:29:00,LSL13D,21,,1,,54.71
1_10_14_merged_102030453,12:31:00,12:31:00,LSL4D,22,,1,,55.13
1_10_14_merged_102030453,12:34:00,12:34:00,LSL5D,23,,1,,55.94
1_10_14_merged_102030453,12:35:00,12:35:00,LSL14D,24,,1,,56.2
1_10_14_merged_102030453,12:37:00,12:37:00,MTL1B,25,,,,56.9
1_10_14_merged_102030453,12:50:00,12:50:00,MTL46A,26,,,,66.02
1_8_11_merged_102030443,07:50:00,07:50:00,SPC8D,1,,,,
1_8_11_merged_102030443,07:52:00,07:52:00,SMN19D,2,,,,2.69
